ID,TeamIdx,BotIdx,PosX,PosY,Action,ActX,ActY
0,1,6,60,60,i,0,0
1,1,6,60,62,i,0,0
2,1,6,62,62,i,0,0
3,1,6,61,64,i,0,0
4,1,6,63,60,i,0,0
5,1,6,64,64,i,0,0
6,1,6,65,60,i,0,0
7,1,6,64,65,i,0,0
8,1,6,61,66,i,0,0
9,1,6,65,64,i,0,0
10,1,6,67,61,i,0,0
11,1,6,61,67,i,0,0
12,1,6,61,69,i,0,0
13,1,6,60,71,i,0,0
14,1,6,67,66,i,0,0
15,1,6,63,68,i,0,0
16,1,6,69,60,i,0,0
17,1,6,65,69,i,0,0
18,1,6,65,67,i,0,0
19,1,6,69,66,i,0,0
20,1,6,65,62,i,0,0
21,1,6,65,71,i,0,0
22,1,6,63,70,i,0,0
23,1,6,63,72,i,0,0
24,1,6,66,68,i,0,0
25,1,6,67,70,i,0,0
26,1,6,63,74,i,0,0
27,1,6,70,62,i,0,0
28,1,6,61,74,i,0,0
29,1,6,69,70,i,0,0
30,1,6,61,76,i,0,0
31,1,6,71,70,i,0,0
32,1,10,67,64,i,0,0
33,1,10,66,72,i,0,0
34,1,10,61,77,i,0,0
35,1,10,68,68,i,0,0
36,1,10,69,65,i,0,0
37,1,10,66,73,i,0,0
38,1,10,70,67,i,0,0
39,1,14,64,77,i,0,0
40,2,1,140,140,i,0,0
41,2,1,138,139,i,0,0
42,2,1,139,137,i,0,0
43,2,1,138,136,i,0,0
44,2,1,136,140,i,0,0
45,2,1,135,138,i,0,0
46,2,1,136,135,i,0,0
47,2,1,134,137,i,0,0
48,2,1,138,134,i,0,0
49,2,2,137,132,i,0,0
50,2,2,139,130,i,0,0
51,2,2,133,139,i,0,0
52,2,2,139,128,i,0,0
53,2,2,131,135,i,0,0
54,2,2,136,131,i,0,0
55,2,2,129,135,i,0,0
56,2,18,126,135,i,0,0
57,2,18,130,132,i,0,0
58,2,18,139,126,i,0,0
59,2,18,127,131,i,0,0
60,2,18,134,129,i,0,0
