Net,P1Score,P2Score
88,11588,11500
88,11588,11500
88,11588,11500
112,11612,11500
212,11712,11500
312,11812,11500
-300,11838,12138
-700,12138,12838
-1200,12338,13538
-1600,12438,14038
-1700,12538,14238
-1700,12638,14338
-1800,12738,14538
-1800,12838,14638
-2138,12938,15075
-2138,13812,15950
-2375,14012,16388
-1938,14888,16825
-2512,14888,17400
-2850,14988,17838
-2312,15962,18275
-1438,16838,18275
-1338,16938,18275
-1238,17038,18275
-362,17912,18275
-262,18012,18275
-162,18112,18275
-62,18212,18275
-62,18212,18275
912,19188,18275
912,19188,18275
1012,19288,18275
1312,19588,18275
1312,19588,18275
1512,19788,18275
1612,19888,18275
1712,19988,18275
1912,20188,18275
2012,20288,18275
2112,20388,18275
2112,20388,18275
2312,20588,18275
2612,20888,18275
2612,20888,18275
2712,20988,18275
2912,21188,18275
3012,21288,18275
3212,21488,18275
3312,21588,18275
3312,21588,18275
3612,21888,18275
3612,21888,18275
3912,22188,18275
4012,22288,18275
4112,22388,18275
4212,22488,18275
4512,22788,18275
4612,22888,18275
4712,22988,18275
4812,23088,18275
