ID,TeamIdx,BotIdx,PosX,PosY,Action,ActX,ActY
0,1,10,60,60,i,0,0
1,1,10,61,62,i,0,0
2,1,10,62,62,i,0,0
3,1,10,61,64,i,0,0
4,1,10,62,65,i,0,0
5,1,10,64,60,i,0,0
6,1,10,64,66,i,0,0
7,1,10,65,67,i,0,0
8,1,10,66,69,i,0,0
9,1,10,62,67,i,0,0
10,1,10,63,68,i,0,0
11,1,10,66,60,i,0,0
12,1,10,67,70,i,0,0
13,1,10,64,62,i,0,0
14,1,10,61,69,i,0,0
15,1,10,67,61,i,0,0
16,1,10,61,72,i,0,0
17,1,10,68,63,i,0,0
18,1,10,61,74,i,0,0
19,1,10,66,65,i,0,0
20,1,10,71,63,i,0,0
21,1,10,66,63,i,0,0
22,1,10,66,72,i,0,0
23,1,10,73,63,i,0,0
24,1,10,67,67,i,0,0
25,1,10,69,65,i,0,0
26,1,3,73,65,i,0,0
27,1,3,71,65,i,0,0
28,1,3,72,67,i,0,0
29,1,3,62,76,i,0,0
30,1,3,76,66,i,0,0
31,1,3,75,68,i,0,0
32,1,3,63,69,i,0,0
33,1,3,74,62,i,0,0
34,1,3,69,68,i,0,0
35,1,3,62,77,i,0,0
36,1,3,68,73,i,0,0
37,1,3,72,69,i,0,0
38,1,3,64,71,i,0,0
39,1,3,69,75,i,0,0
40,1,3,65,73,i,0,0
41,1,3,69,70,i,0,0
42,1,3,62,81,i,0,0
43,1,37,69,62,i,0,0
44,1,37,63,68,i,0,0
45,1,37,67,66,i,0,0
46,1,37,69,68,i,0,0
47,1,42,76,62,i,0,0
48,1,42,77,68,i,0,0
49,1,42,68,77,i,0,0
50,1,42,66,76,i,0,0
51,1,42,69,80,i,0,0
52,1,42,71,72,i,0,0
53,1,42,72,80,i,0,0
54,1,42,71,76,i,0,0
55,1,42,64,78,i,0,0
56,1,42,81,69,i,0,0
57,1,42,62,85,i,0,0
58,1,42,78,71,i,0,0
59,1,42,73,76,i,0,0
60,1,42,73,83,i,0,0
61,1,42,65,81,i,0,0
62,1,42,79,61,i,0,0
63,1,42,74,85,i,0,0
64,1,42,82,73,i,0,0
65,2,12,140,140,i,0,0
66,2,12,138,140,i,0,0
67,2,12,138,138,i,0,0
68,2,12,136,137,i,0,0
69,2,12,137,135,i,0,0
70,2,12,139,136,i,0,0
71,2,12,135,135,i,0,0
