ID,TeamIdx,BotIdx,PosX,PosY,Action,ActX,ActY
0,1,4,60,60,i,0,0
1,1,4,62,60,i,0,0
2,1,4,62,62,i,0,0
3,1,4,60,64,i,0,0
4,1,4,64,60,i,0,0
5,1,4,66,61,i,0,0
6,1,4,68,61,i,0,0
7,1,4,62,65,i,0,0
8,1,4,69,62,i,0,0
9,1,4,63,67,i,0,0
10,1,4,64,68,i,0,0
11,1,4,65,70,i,0,0
12,1,4,64,63,i,0,0
13,1,4,63,70,i,0,0
14,1,4,64,65,i,0,0
15,1,4,64,72,i,0,0
16,1,4,71,63,i,0,0
17,1,4,66,64,i,0,0
18,1,4,67,66,i,0,0
19,1,4,68,68,i,0,0
20,1,4,67,70,i,0,0
21,1,4,68,72,i,0,0
22,1,4,68,74,i,0,0
23,1,4,73,63,i,0,0
24,1,4,70,66,i,0,0
25,1,4,70,72,i,0,0
26,1,4,70,68,i,0,0
27,1,4,74,65,i,0,0
28,1,4,61,67,i,0,0
29,1,4,71,67,i,0,0
30,1,4,68,63,i,0,0
31,1,4,66,72,i,0,0
32,1,4,65,74,i,0,0
33,1,4,60,69,i,0,0
34,1,4,66,76,i,0,0
35,1,4,75,63,i,0,0
36,1,4,72,70,i,0,0
37,1,4,77,63,i,0,0
38,1,4,69,75,i,0,0
39,1,4,71,76,i,0,0
40,1,4,79,62,i,0,0
41,1,4,61,72,i,0,0
42,1,4,70,61,i,0,0
43,1,4,80,63,i,0,0
44,1,4,72,72,i,0,0
45,1,4,62,73,i,0,0
46,1,4,83,63,i,0,0
47,1,4,67,78,i,0,0
48,1,4,78,65,i,0,0
49,1,4,69,78,i,0,0
50,1,4,74,72,i,0,0
51,1,4,74,74,i,0,0
52,1,4,71,78,i,0,0
53,1,4,63,76,i,0,0
54,1,4,76,73,i,0,0
55,1,4,73,79,i,0,0
56,1,4,72,61,i,0,0
57,1,4,80,65,i,0,0
58,1,4,74,67,i,0,0
59,1,4,65,66,i,0,0
60,1,4,73,68,i,0,0
61,1,4,78,74,i,0,0
62,1,4,82,66,i,0,0
63,1,4,83,67,i,0,0
64,1,4,68,80,i,0,0
65,1,4,76,66,i,0,0
66,1,4,84,64,i,0,0
67,1,4,74,61,i,0,0
68,1,4,75,76,i,0,0
69,1,4,85,67,i,0,0
70,1,4,62,78,i,0,0
71,1,4,62,80,i,0,0
72,1,4,67,81,i,0,0
73,1,4,64,78,i,0,0
74,1,4,61,76,i,0,0
75,1,4,86,64,i,0,0
76,1,4,75,77,i,0,0
77,1,4,76,61,i,0,0
78,1,4,75,69,i,0,0
79,1,4,67,83,i,0,0
80,1,4,77,76,i,0,0
81,1,4,69,82,i,0,0
82,1,4,80,74,i,0,0
83,1,4,87,67,i,0,0
84,1,4,90,67,i,0,0
85,1,4,76,79,i,0,0
86,1,4,64,81,i,0,0
87,1,4,79,67,i,0,0
88,1,4,72,80,i,0,0
89,1,4,65,80,i,0,0
90,1,4,71,83,i,0,0
91,1,4,78,77,i,0,0
92,1,4,69,85,i,0,0
93,1,4,70,80,i,0,0
94,1,4,74,81,i,0,0
95,1,4,72,77,i,0,0
96,1,4,78,69,i,0,0
97,1,4,68,87,i,0,0
98,1,4,71,65,i,0,0
99,1,4,78,71,i,0,0
100,1,4,91,69,i,0,0
101,1,4,80,78,i,0,0
102,1,4,65,82,i,0,0
103,1,4,84,62,i,0,0
104,1,4,87,65,i,0,0
105,1,4,86,69,i,0,0
106,1,4,88,63,i,0,0
107,1,4,88,70,i,0,0
108,1,4,80,69,i,0,0
109,1,4,86,61,i,0,0
110,1,4,89,65,i,0,0
111,1,4,82,69,i,0,0
112,1,4,73,83,i,0,0
113,1,4,80,80,i,0,0
114,1,4,91,66,i,0,0
115,1,4,80,61,i,0,0
116,1,4,75,83,i,0,0
117,1,4,93,67,i,0,0
118,1,4,82,74,i,0,0
119,1,4,92,70,i,0,0
120,1,4,76,71,i,0,0
121,1,4,75,85,i,0,0
122,1,8,80,76,i,0,0
123,1,8,94,69,i,0,0
124,1,8,73,85,i,0,0
125,1,8,82,61,i,0,0
126,1,8,83,70,i,0,0
127,1,8,70,70,i,0,0
128,1,8,82,75,i,0,0
129,1,8,75,87,i,0,0
130,1,8,90,64,i,0,0
131,1,8,90,61,i,0,0
132,1,8,83,77,i,0,0
133,1,8,82,82,i,0,0
134,1,8,91,62,i,0,0
135,1,8,62,81,i,0,0
136,1,8,77,87,i,0,0
137,1,8,78,88,i,0,0
138,1,8,81,71,i,0,0
139,1,8,82,79,i,0,0
140,1,8,66,68,i,0,0
141,1,8,71,74,i,0,0
142,1,8,70,88,i,0,0
143,1,8,78,79,i,0,0
144,1,8,84,82,i,0,0
145,1,8,61,83,i,0,0
146,1,8,93,71,i,0,0
147,1,8,83,72,i,0,0
148,1,8,61,85,i,0,0
149,1,8,71,89,i,0,0
150,1,8,85,77,i,0,0
151,1,8,94,66,i,0,0
152,1,8,77,84,i,0,0
153,1,8,96,70,i,0,0
154,1,8,69,64,i,0,0
155,1,8,97,71,i,0,0
156,1,8,85,72,i,0,0
157,1,8,78,81,i,0,0
158,1,8,89,71,i,0,0
159,1,8,86,79,i,0,0
160,1,31,88,77,i,0,0
161,2,6,140,140,i,0,0
162,2,6,138,139,i,0,0
163,2,6,138,137,i,0,0
164,2,6,139,135,i,0,0
165,2,6,136,136,i,0,0
166,2,6,134,136,i,0,0
167,2,6,137,140,i,0,0
168,2,6,133,135,i,0,0
169,2,6,137,134,i,0,0
170,2,6,130,134,i,0,0
171,2,6,135,134,i,0,0
172,2,6,140,134,i,0,0
173,2,6,133,134,i,0,0
174,2,6,136,138,i,0,0
175,2,6,139,132,i,0,0
176,2,6,137,133,i,0,0
177,2,6,128,134,i,0,0
178,2,6,127,133,i,0,0
179,2,6,135,132,i,0,0
180,2,6,125,132,i,0,0
181,2,6,133,131,i,0,0
182,2,6,134,139,i,0,0
183,2,6,130,132,i,0,0
184,2,6,127,130,i,0,0
185,2,6,131,131,i,0,0
186,2,6,139,130,i,0,0
187,2,6,133,138,i,0,0
188,2,6,134,129,i,0,0
189,2,6,124,131,i,0,0
190,2,6,122,129,i,0,0
191,2,6,127,128,i,0,0
192,2,6,131,129,i,0,0
193,2,3,136,131,i,0,0
194,2,3,125,128,i,0,0
195,2,3,131,136,i,0,0
196,2,3,125,134,i,0,0
197,2,3,133,128,i,0,0
198,2,3,129,137,i,0,0
199,2,3,129,129,i,0,0
200,2,3,132,126,i,0,0
201,2,3,130,127,i,0,0
202,2,3,136,129,i,0,0
203,2,3,128,138,i,0,0
204,2,3,123,127,i,0,0
205,2,3,127,135,i,0,0
206,2,20,122,132,i,0,0
207,2,20,120,126,m,117,123
208,2,25,131,138,i,0,0
209,2,25,128,136,i,0,0
210,2,25,129,130,i,0,0
211,2,25,128,132,i,0,0
212,2,25,129,126,i,0,0
213,2,25,132,132,i,0,0
214,2,25,133,137,i,0,0
215,2,25,125,126,i,0,0
216,2,25,118,127,i,0,0
217,2,25,135,127,i,0,0
218,2,25,129,125,i,0,0
219,2,25,131,139,i,0,0
220,2,25,130,139,i,0,0
221,2,25,124,125,i,0,0
222,2,25,128,127,i,0,0
223,2,25,127,138,i,0,0
224,2,25,129,139,i,0,0
225,2,25,119,124,i,0,0
226,2,25,133,124,i,0,0
227,2,25,131,125,i,0,0
228,2,25,137,131,i,0,0
229,2,25,131,135,i,0,0
230,2,25,128,126,i,0,0
0,1,4,66,67,i,0,0
1,1,4,68,67,i,0,0
2,1,4,68,69,i,0,0
3,1,4,67,71,i,0,0
4,1,4,70,68,i,0,0
5,1,4,72,69,i,0,0
6,1,4,73,68,i,0,0
7,1,4,68,72,i,0,0
8,1,4,75,69,i,0,0
9,1,4,70,73,i,0,0
10,1,4,71,75,i,0,0
11,1,4,72,77,i,0,0
12,1,4,70,70,i,0,0
13,1,4,70,77,i,0,0
14,1,4,70,71,i,0,0
15,1,4,71,78,i,0,0
16,1,4,77,70,i,0,0
17,1,4,72,71,i,0,0
18,1,4,74,73,i,0,0
19,1,4,74,75,i,0,0
20,1,4,74,77,i,0,0
21,1,4,75,79,i,0,0
22,1,4,74,80,i,0,0
23,1,4,78,71,i,0,0
24,1,4,76,73,i,0,0
25,1,4,77,79,i,0,0
26,1,4,76,75,i,0,0
27,1,4,79,73,i,0,0
28,1,4,68,74,i,0,0
29,1,4,77,74,i,0,0
30,1,4,74,71,i,0,0
31,1,4,73,79,i,0,0
32,1,4,72,80,i,0,0
33,1,4,67,75,i,0,0
34,1,4,73,82,i,0,0
35,1,4,80,71,i,0,0
36,1,4,78,77,i,0,0
37,1,4,83,71,i,0,0
38,1,4,76,81,i,0,0
39,1,4,77,83,i,0,0
40,1,4,84,70,i,0,0
41,1,4,68,78,i,0,0
42,1,4,76,68,i,0,0
43,1,4,86,71,i,0,0
44,1,4,79,79,i,0,0
45,1,4,69,80,i,0,0
46,1,4,87,71,i,0,0
47,1,4,74,84,i,0,0
48,1,4,84,73,i,0,0
